Wall time,Step,Value
1523885034.3231978,2832,0.9800000190734863
1523885036.5135412,2851,0.9599999785423279
1523885037.038192,2856,1.0
1523885037.360354,2859,0.9800000190734863
1523885037.777636,2862,0.9900000095367432
1523885038.792932,2871,0.9900000095367432
1523885038.88837,2872,0.9599999785423279
1523885039.497091,2878,0.9399999976158142
1523885039.705843,2880,0.9200000166893005
1523885039.9147599,2881,0.9399999976158142
1523885040.534348,2887,0.9900000095367432
1523885040.824118,2890,0.9800000190734863
1523885041.03096,2891,0.9700000286102295
1523885041.539211,2896,0.9200000166893005
1523885041.741859,2898,0.9700000286102295
1523885041.938849,2900,0.949999988079071
1523885042.36154,2903,0.9900000095367432
1523885042.461411,2904,0.9599999785423279
1523885043.377942,2912,0.9599999785423279
1523885043.872736,2917,0.9800000190734863
1523885044.07282,2919,1.0
1523885044.175155,2920,0.9800000190734863
1523885044.3933718,2921,0.9700000286102295
1523885045.603391,2932,0.949999988079071
1523885046.7385411,2942,0.9900000095367432
1523885047.551137,2950,0.9900000095367432
1523885049.4636002,2967,0.949999988079071
1523885050.069834,2972,0.9900000095367432
1523885050.269113,2974,0.8999999761581421
1523885050.374731,2975,0.9599999785423279
1523885050.670293,2978,0.9700000286102295
1523885051.7775328,2988,0.9599999785423279
1523885052.4603689,2994,0.9700000286102295
1523885052.8672378,2998,0.9599999785423279
1523885053.441453,3003,0.9300000071525574
1523885053.615954,3005,0.9700000286102295
1523885053.791753,3007,0.9800000190734863
1523885053.966645,3009,0.9599999785423279
1523885054.2552269,3011,0.9900000095367432
1523885054.6537511,3015,0.9900000095367432
1523885054.749849,3016,0.9599999785423279
1523885055.036146,3019,0.9700000286102295
1523885055.1454341,3020,0.9300000071525574
1523885055.348462,3021,0.9200000166893005
1523885055.757694,3025,0.9800000190734863
1523885055.941615,3027,0.9800000190734863
1523885056.240185,3030,0.9599999785423279
1523885056.446841,3031,0.9700000286102295
1523885056.651021,3033,0.9599999785423279
1523885057.145617,3038,0.8999999761581421
1523885057.34565,3040,0.9900000095367432
1523885057.5422878,3041,0.9900000095367432
1523885057.644385,3042,0.9900000095367432
1523885058.2584808,3048,0.9800000190734863
1523885058.464027,3050,0.9800000190734863
1523885058.888135,3053,0.949999988079071
1523885059.864699,3062,0.9399999976158142
1523885060.152709,3065,0.9700000286102295
1523885060.348636,3067,0.9700000286102295
1523885060.547664,3069,0.9800000190734863
1523885060.8431401,3071,0.9700000286102295
1523885061.036513,3073,0.9800000190734863
1523885062.0695412,3082,0.9800000190734863
1523885062.478422,3086,0.9900000095367432
1523885062.6728718,3088,0.9300000071525574
1523885063.085464,3091,1.0
1523885063.891807,3099,0.9700000286102295
1523885064.411625,3103,0.9800000190734863
1523885064.800607,3107,0.9700000286102295
1523885065.503448,3113,0.9900000095367432
1523885066.202334,3120,0.9599999785423279
1523885066.515149,3122,0.9900000095367432
1523885067.012532,3127,0.9599999785423279
1523885067.818076,3134,0.9800000190734863
1523885068.135336,3137,0.949999988079071
1523885068.228075,3138,0.9800000190734863
1523885068.821307,3143,0.9800000190734863
1523885068.917141,3144,0.9399999976158142
1523885069.0184808,3145,0.949999988079071
1523885069.215533,3147,0.9599999785423279
1523885069.511689,3150,0.9599999785423279
1523885070.097308,3155,0.9700000286102295
1523885070.401361,3158,0.9700000286102295
1523885070.499338,3159,0.949999988079071
1523885070.791862,3161,0.9700000286102295
1523885071.372704,3167,0.9599999785423279
1523885072.5037482,3177,0.9700000286102295
1523885073.323148,3184,0.9399999976158142
1523885073.640128,3187,0.949999988079071
1523885073.742552,3188,1.0
1523885074.652535,3195,0.9700000286102295
1523885074.764163,3196,0.9900000095367432
1523885074.851578,3197,0.9900000095367432
1523885074.9441311,3198,0.9800000190734863
1523885075.5291898,3203,0.9399999976158142
1523885075.849395,3206,0.9599999785423279
1523885079.024757,3230,0.9599999785423279
1523885079.500936,3233,0.9599999785423279
1523885079.743546,3235,0.9800000190734863
1523885080.3543282,3240,0.949999988079071
1523885080.830359,3243,0.9900000095367432
1523885080.946736,3244,0.9800000190734863
1523885081.191587,3246,0.9399999976158142
1523885081.3445811,3247,0.949999988079071
1523885082.2962801,3254,0.9800000190734863
1523885082.520284,3256,0.9599999785423279
1523885082.7498329,3258,0.9800000190734863
1523885083.8951738,3267,0.9800000190734863
1523885084.5699708,3272,0.9800000190734863
1523885084.680892,3273,0.9599999785423279
1523885085.354461,3279,0.9900000095367432
1523885085.696725,3281,0.9900000095367432
1523885085.921771,3283,0.949999988079071
1523885086.14184,3285,0.9399999976158142
1523885086.6034381,3289,0.9700000286102295
1523885087.051402,3292,0.9399999976158142
1523885087.503959,3296,0.9900000095367432
1523885088.5957701,3305,0.9900000095367432
1523885088.69905,3306,0.949999988079071
1523885088.804708,3307,1.0
1523885089.576822,3313,0.9800000190734863
1523885090.553508,3321,0.9800000190734863
1523885090.9683762,3325,0.9800000190734863
1523885091.178732,3327,0.9800000190734863
1523885091.281599,3328,0.9800000190734863
1523885091.385268,3329,0.9700000286102295
1523885091.915498,3333,0.949999988079071
1523885092.4392588,3338,0.9599999785423279
1523885093.268626,3345,0.9800000190734863
1523885094.2174652,3353,0.9700000286102295
1523885094.62742,3357,1.0
1523885095.1552079,3361,0.9800000190734863
1523885095.352397,3363,0.949999988079071
1523885095.962367,3369,0.9700000286102295
1523885096.404097,3372,0.949999988079071
1523885096.61236,3374,0.949999988079071
1523885096.8229918,3376,0.9800000190734863
1523885097.0292401,3378,0.9399999976158142
1523885097.4679182,3381,0.949999988079071
1523885097.6657522,3383,0.9700000286102295
1523885097.97154,3386,0.9700000286102295
1523885098.376129,3390,0.9800000190734863
1523885098.69385,3392,0.9900000095367432
1523885099.3144488,3398,0.9700000286102295
1523885099.925028,3403,0.949999988079071
1523885100.026011,3404,0.9900000095367432
1523885100.4214962,3408,0.949999988079071
1523885101.246411,3415,0.9900000095367432
1523885102.481521,3426,0.9800000190734863
1523885102.7951639,3429,0.949999988079071
1523885102.8966742,3430,0.9599999785423279
1523885103.29551,3433,0.9900000095367432
1523885103.793042,3438,0.9800000190734863
1523885104.515313,3444,0.9900000095367432
1523885104.612152,3445,0.9800000190734863
1523885105.007829,3449,0.9200000166893005
1523885105.316124,3451,0.9599999785423279
1523885105.92609,3457,0.9800000190734863
1523885106.038402,3458,0.9700000286102295
1523885106.235018,3460,0.9399999976158142
1523885106.745451,3464,0.949999988079071
1523885107.5706508,3471,0.9900000095367432
1523885108.183563,3477,0.9900000095367432
1523885108.491176,3480,0.9599999785423279
1523885109.21254,3486,0.9800000190734863
1523885110.180675,3494,0.9700000286102295
1523885110.50291,3497,0.9599999785423279
1523885110.7079291,3499,0.9700000286102295
1523885110.813119,3500,0.9599999785423279
1523885111.449954,3505,0.949999988079071
1523885111.555848,3506,0.949999988079071
1523885111.856149,3509,0.9800000190734863
1523885112.180416,3511,1.0
1523885112.2901492,3512,0.9700000286102295
1523885112.490471,3514,0.9800000190734863
1523885113.013168,3519,0.9900000095367432
1523885114.175231,3529,0.949999988079071
1523885115.0469198,3535,0.9599999785423279
1523885115.291508,3537,0.9800000190734863
1523885115.407918,3538,0.9700000286102295
1523885115.9877,3542,0.9700000286102295
1523885116.106206,3543,0.9700000286102295
1523885116.568904,3547,0.9700000286102295
1523885116.815734,3549,0.949999988079071
1523885117.764998,3555,0.9800000190734863
1523885117.884493,3556,0.9700000286102295
1523885118.24953,3559,0.9900000095367432
1523885118.813761,3563,0.9599999785423279
1523885120.295629,3575,0.9800000190734863
1523885120.861304,3580,1.0
1523885121.083808,3581,1.0
1523885121.306838,3583,0.9800000190734863
1523885122.412767,3592,0.9900000095367432
1523885122.525202,3593,0.9599999785423279
1523885123.1598349,3599,0.9800000190734863
1523885123.267245,3600,1.0
1523885123.583957,3602,0.9700000286102295
1523885124.9677382,3614,0.949999988079071
1523885125.392958,3618,0.9900000095367432
1523885125.612291,3620,0.9599999785423279
1523885125.938787,3622,1.0
1523885126.268489,3625,0.9800000190734863
1523885126.582946,3628,0.9700000286102295
1523885127.6590981,3637,1.0
1523885128.4118662,3643,0.9599999785423279
1523885128.618964,3645,0.9800000190734863
1523885129.887409,3656,0.9700000286102295
1523885129.992234,3657,0.9800000190734863
1523885130.724628,3663,0.949999988079071
1523885131.4722319,3670,0.9900000095367432
1523885134.3030322,3694,0.9599999785423279
1523885134.414863,3695,0.9700000286102295
1523885134.616392,3697,0.9800000190734863
1523885134.932538,3700,0.9599999785423279
1523885135.252939,3702,0.9800000190734863
1523885137.626559,3723,0.9700000286102295
1523885137.930767,3726,0.9800000190734863
1523885138.354954,3730,0.9700000286102295
1523885138.568466,3731,0.949999988079071
1523885138.67915,3732,0.9800000190734863
1523885138.896096,3734,0.9599999785423279
1523885139.30585,3738,0.9700000286102295
1523885139.7121332,3741,0.9900000095367432
1523885139.9651341,3743,0.9900000095367432
1523885140.208645,3745,0.9700000286102295
1523885141.040384,3752,0.949999988079071
1523885141.3623412,3755,0.9900000095367432
1523885141.466679,3756,0.9599999785423279
1523885141.79828,3759,0.9599999785423279
1523885142.511971,3764,0.9900000095367432
1523885143.5558631,3772,0.9599999785423279
1523885144.000128,3776,0.9599999785423279
1523885144.217945,3778,0.9700000286102295
1523885144.43047,3780,0.9700000286102295
1523885144.652214,3781,0.949999988079071
1523885145.275824,3787,0.9800000190734863
1523885145.772916,3791,0.9700000286102295
1523885145.984258,3793,0.9700000286102295
1523885146.195267,3795,0.9700000286102295
1523885146.507394,3798,0.9599999785423279
1523885147.574781,3807,0.9900000095367432
1523885147.7938619,3809,1.0
1523885147.8957398,3810,0.9700000286102295
1523885148.406434,3814,0.9800000190734863
1523885148.9293242,3819,0.9599999785423279
1523885149.2418802,3821,0.9700000286102295
1523885150.428732,3831,0.949999988079071
1523885150.6444988,3833,1.0
1523885150.851997,3835,0.9700000286102295
1523885152.348238,3848,0.9700000286102295
1523885152.8965938,3852,0.9900000095367432
1523885153.119138,3854,0.9599999785423279
1523885154.2951539,3864,0.949999988079071
1523885154.8248909,3869,0.9900000095367432
1523885155.68156,3876,0.9200000166893005
1523885155.978065,3879,0.9800000190734863
1523885156.299923,3881,0.9700000286102295
1523885156.923979,3887,0.9800000190734863
1523885157.779385,3894,0.9900000095367432
1523885158.64446,3901,0.949999988079071
1523885158.753348,3902,0.9599999785423279
1523885158.859016,3903,0.9800000190734863
1523885159.0655801,3905,0.949999988079071
1523885159.386455,3908,0.9300000071525574
1523885159.59601,3910,0.9599999785423279
1523885160.355844,3916,0.9800000190734863
1523885160.779409,3920,0.9599999785423279
1523885160.998106,3921,0.9700000286102295
1523885161.636638,3927,0.9700000286102295
1523885161.743176,3928,0.9700000286102295
1523885161.868801,3929,0.9900000095367432
1523885162.5059662,3934,0.9800000190734863
1523885162.616577,3935,0.9700000286102295
1523885163.0347798,3939,0.9700000286102295
1523885164.306741,3950,0.9800000190734863
1523885165.049542,3956,0.9599999785423279
1523885165.494808,3960,0.9700000286102295
1523885165.818325,3962,0.9599999785423279
1523885166.1328351,3965,0.9900000095367432
1523885166.334754,3967,0.9700000286102295
1523885167.1022139,3973,0.9700000286102295
1523885167.419466,3976,0.9900000095367432
1523885167.83794,3980,0.9700000286102295
1523885168.349625,3984,0.9700000286102295
1523885168.5519922,3986,0.9800000190734863
1523885168.861314,3989,0.9700000286102295
1523885169.182058,3991,0.9700000286102295
1523885169.617047,3995,0.9800000190734863
1523885169.836257,3997,0.9700000286102295
1523885170.053857,3999,0.949999988079071
